x1,x2,y1
-0.102040816326531,-0.755102040816326,2.3537202
-0.061224489795919,-0.755102040816326,2.5066254
-0.020408163265306,-0.755102040816326,2.7204385
0.020408163265306,-0.755102040816326,2.9321773
0.061224489795918,-0.755102040816326,3.1606777
0.102040816326531,-0.755102040816326,3.415031
0.142857142857143,-0.755102040816326,3.6945858
0.183673469387755,-0.755102040816326,3.9994428
0.224489795918367,-0.755102040816326,4.303889
0.265306122448979,-0.755102040816326,4.6708817
0.306122448979592,-0.755102040816326,5.07382
0.346938775510204,-0.755102040816326,5.496959
0.387755102040816,-0.755102040816326,5.950891
0.428571428571428,-0.755102040816326,6.4608803
0.469387755102041,-0.755102040816326,7.0165024
0.510204081632653,-0.755102040816326,7.6051397
0.551020408163265,-0.755102040816326,8.2590065
0.591836734693877,-0.755102040816326,8.954988
0.63265306122449,-0.755102040816326,9.727069
0.673469387755102,-0.755102040816326,10.546775
0.714285714285714,-0.755102040816326,11.453769
0.755102040816326,-0.755102040816326,12.4423685
0.795918367346939,-0.755102040816326,13.516301
0.836734693877551,-0.755102040816326,14.68724
0.877551020408163,-0.755102040816326,15.931021
0.918367346938775,-0.755102040816326,17.312393
0.959183673469388,-0.755102040816326,18.798706
1.0,-0.755102040816326,20.398174
-1.0,-0.714285714285714,0.7562149
-0.959183673469388,-0.714285714285714,0.7775785
-0.918367346938775,-0.714285714285714,0.7947547
-0.877551020408163,-0.714285714285714,0.8313795
-0.836734693877551,-0.714285714285714,0.8568253
-0.795918367346939,-0.714285714285714,0.8755242
-0.755102040816326,-0.714285714285714,0.9207158
-0.714285714285714,-0.714285714285714,0.95577943
-0.673469387755102,-0.714285714285714,1.003708
-0.63265306122449,-0.714285714285714,1.0792019
-0.591836734693878,-0.714285714285714,1.1339321
-0.551020408163265,-0.714285714285714,1.1934923
-0.510204081632653,-0.714285714285714,1.2449405
-0.469387755102041,-0.714285714285714,1.3180834
-0.428571428571429,-0.714285714285714,1.3849391
-0.387755102040816,-0.714285714285714,1.4867756
-0.346938775510204,-0.714285714285714,1.5900416
-0.306122448979592,-0.714285714285714,1.7228073
-0.26530612244898,-0.714285714285714,1.8223232
-0.224489795918367,-0.714285714285714,1.9582595
-0.183673469387755,-0.714285714285714,2.1226273
-0.142857142857143,-0.714285714285714,2.276384
-0.102040816326531,-0.714285714285714,2.4356673
-0.061224489795919,-0.714285714285714,2.6274717
-0.020408163265306,-0.714285714285714,2.8251739
0.020408163265306,-0.714285714285714,3.0590343
0.061224489795918,-0.714285714285714,3.2961514
0.102040816326531,-0.714285714285714,3.5532439
0.142857142857143,-0.714285714285714,3.8437433
0.183673469387755,-0.714285714285714,4.17864
0.224489795918367,-0.714285714285714,4.514108
0.265306122448979,-0.714285714285714,4.9051
0.306122448979592,-0.714285714285714,5.301495
0.346938775510204,-0.714285714285714,5.748762
0.387755102040816,-0.714285714285714,6.244179
0.428571428571428,-0.714285714285714,6.7644625
0.469387755102041,-0.714285714285714,7.336948
0.510204081632653,-0.714285714285714,7.9646206
0.551020408163265,-0.714285714285714,8.655907
0.591836734693877,-0.714285714285714,9.369015
0.63265306122449,-0.714285714285714,10.173564
0.673469387755102,-0.714285714285714,11.049162
0.714285714285714,-0.714285714285714,11.986203
0.755102040816326,-0.714285714285714,12.998786
0.795918367346939,-0.714285714285714,14.136645
0.836734693877551,-0.714285714285714,15.360896
0.877551020408163,-0.714285714285714,16.679232
0.918367346938775,-0.714285714285714,18.096212
0.959183673469388,-0.714285714285714,19.644545
1.0,-0.714285714285714,21.347317
-1.0,-0.673469387755102,0.71978074
-0.959183673469388,-0.673469387755102,0.73164445
-0.918367346938775,-0.673469387755102,0.760432
-0.877551020408163,-0.673469387755102,0.79295737
-0.836734693877551,-0.673469387755102,0.8391815
-0.795918367346939,-0.673469387755102,0.86448395
-0.755102040816326,-0.673469387755102,0.9079424
-0.714285714285714,-0.673469387755102,0.95103794
-0.673469387755102,-0.673469387755102,1.0107716
-0.63265306122449,-0.673469387755102,1.0407059
-0.591836734693878,-0.673469387755102,1.1273617
-0.551020408163265,-0.673469387755102,1.1961532
-0.510204081632653,-0.673469387755102,1.2572612
-0.469387755102041,-0.673469387755102,1.3372519
-0.428571428571429,-0.673469387755102,1.4273978
-0.387755102040816,-0.673469387755102,1.5350698
-0.346938775510204,-0.673469387755102,1.6415067
-0.306122448979592,-0.673469387755102,1.7389803
-0.26530612244898,-0.673469387755102,1.8756835
-0.224489795918367,-0.673469387755102,2.0274649
-0.183673469387755,-0.673469387755102,2.1704004
-0.142857142857143,-0.673469387755102,2.3367841
-0.102040816326531,-0.673469387755102,2.5255072
-0.061224489795919,-0.673469387755102,2.7092445
-0.020408163265306,-0.673469387755102,2.9386506
0.020408163265306,-0.673469387755102,3.1734474
0.061224489795918,-0.673469387755102,3.4426095
0.102040816326531,-0.673469387755102,3.7225564
0.142857142857143,-0.673469387755102,4.0381823
0.183673469387755,-0.673469387755102,4.3554096
0.224489795918367,-0.673469387755102,4.719819
0.265306122448979,-0.673469387755102,5.12713
0.306122448979592,-0.673469387755102,5.545224
0.346938775510204,-0.673469387755102,6.029097
0.387755102040816,-0.673469387755102,6.5215106
0.428571428571428,-0.673469387755102,7.093029
0.469387755102041,-0.673469387755102,7.6880865
0.510204081632653,-0.673469387755102,8.332055
0.551020408163265,-0.673469387755102,9.048749
0.591836734693877,-0.673469387755102,9.823434
0.63265306122449,-0.673469387755102,10.657478
0.673469387755102,-0.673469387755102,11.547328
0.714285714285714,-0.673469387755102,12.549164
0.755102040816326,-0.673469387755102,13.6105385
0.795918367346939,-0.673469387755102,14.787029
0.836734693877551,-0.673469387755102,16.065996
0.877551020408163,-0.673469387755102,17.436497
0.918367346938775,-0.673469387755102,18.914211
0.959183673469388,-0.673469387755102,20.52865
1.0,-0.673469387755102,22.307098
-1.0,-0.63265306122449,0.67452395
-0.959183673469388,-0.63265306122449,0.7112255
-0.918367346938775,-0.63265306122449,0.73607635
-0.877551020408163,-0.63265306122449,0.7634086
-0.836734693877551,-0.63265306122449,0.8033381
-0.795918367346939,-0.63265306122449,0.8585432
-0.755102040816326,-0.63265306122449,0.91103536
-0.714285714285714,-0.63265306122449,0.9434508
-0.673469387755102,-0.63265306122449,0.9944589
-0.63265306122449,-0.63265306122449,1.060578
-0.591836734693878,-0.63265306122449,1.1263683
