x1,y1,y2,d1y1dx1,d1y2dx1,d2y1dx1,d2y2dx1
0.5790527018012,-2.23808769070809,-4.81789332004315,0.457142837316698,1.42861919402185,7.39769894937822,15.4600958672932
0.584389593062041,-2.23554267855375,-4.81004891697795,0.496588776330962,1.51104194934509,7.38455515540216,15.4275991143251
0.589726484322882,-2.23278733807085,-4.80176510204384,0.535962783832142,1.59328755199614,7.37074286601683,15.3937084057218
0.595063375583722,-2.229822062663,-4.79304284052253,0.575261296207934,1.67534857073535,7.35626361838205,15.358426815803
0.600400266844563,-2.22664726473025,-4.78388313731107,0.614480758210497,1.75721759105201,7.34111900989189,15.3217575393567
0.605737158105403,-2.22326337562359,-4.77428703683091,0.653617623277516,1.83888721580646,7.32531069803823,15.2837038913668
0.611074049366244,-2.21967084559774,-4.76425562293344,0.692668353852605,1.92035006587089,7.30884040026913,15.2442693067294
0.616410940627085,-2.21587014376223,-4.75379001880215,0.73162942170486,2.00159878076847,7.29170989384208,15.2034573399594
0.621747831887925,-2.21186175803076,-4.74289138685144,0.770497308247669,2.08262601931094,7.27392101567212,15.1612716648869
0.627084723148766,-2.20764619506895,-4.73156092862192,0.809268504856698,2.16342446023459,7.2554756621749,15.1177160743432
0.632421614409606,-2.20322398024022,-4.71979988467243,0.847939513186967,2.24398680283444,7.23637578910464,15.0727944798368
0.637758505670447,-2.19859565755019,-4.70760953446859,0.886506845489143,2.32430576759679,7.21662341138699,15.026510911219
0.643095396931288,-2.19376178958922,-4.69499119626807,0.924967024924822,2.4043740968298,7.19622060294691,14.9788695163396
0.648432288192128,-2.18872295747337,-4.68194622700239,0.963316585880961,2.48418455529234,7.17516949653141,14.9298745606927
0.653769179452969,-2.18347976078364,-4.66847602215549,1.00155207428333,2.56372993082093,7.15347228352734,14.8795304270521
0.659106070713809,-2.17803281750358,-4.65458201563887,1.03967004790893,2.64300303495453,7.13113121377416,14.8278416150965
0.66444296197465,-2.17238276395518,-4.6402656796634,1.07766707669749,2.72199670355758,7.10814859537163,14.7748127410256
0.66977985323549,-2.16653025473314,-4.62552852460792,1.11553974306182,2.80070379744066,7.08452679448269,14.7204485371652
0.67511674449633,-2.16047596263749,-4.61037209888435,1.15328464219717,2.87911720297925,7.06026823513121,14.6647538515631
0.680453635757171,-2.15422057860453,-4.5947979887997,1.19089838238952,2.95722983273025,7.03537539899487,14.6077336475746
0.685790527018011,-2.14776481163616,-4.57880781841465,1.22837758532263,3.03503462604615,7.00985082519313,14.5493930034386
0.691127418278852,-2.14110938872755,-4.56240324939891,1.26571888638408,3.1125245496871,6.98369711007027,14.4897371118437
