y1,t,x1
0.802392619,0.100502513,29.64824121
0.811711183,0.100502513,30.15075377
0.820827452,0.100502513,30.65326633
0.829739153,0.100502513,31.15577889
0.838444065,0.100502513,31.65829146
0.84694002,0.100502513,32.16080402
0.855224899,0.100502513,32.66331658
0.863296639,0.100502513,33.16582915
0.871153227,0.100502513,33.66834171
0.878792705,0.100502513,34.17085427
0.88621317,0.100502513,34.67336683
0.893412772,0.100502513,35.1758794
0.900389717,0.100502513,35.67839196
0.907142265,0.100502513,36.18090452
0.913668735,0.100502513,36.68341709
0.919967499,0.100502513,37.18592965
0.926036989,0.100502513,37.68844221
0.93187569,0.100502513,38.19095477
0.937482148,0.100502513,38.69346734
0.942854967,0.100502513,39.1959799
0.947992806,0.100502513,39.69849246
0.952894385,0.100502513,40.20100503
0.957558483,0.100502513,40.70351759
0.961983937,0.100502513,41.20603015
0.966169645,0.100502513,41.70854271
0.970114563,0.100502513,42.21105528
0.973817708,0.100502513,42.71356784
0.977278158,0.100502513,43.2160804
0.980495049,0.100502513,43.71859296
0.98346758,0.100502513,44.22110553
0.986195011,0.100502513,44.72361809
0.988676661,0.100502513,45.22613065
0.990911912,0.100502513,45.72864322
0.992900207,0.100502513,46.23115578
0.994641051,0.100502513,46.73366834
0.996134009,0.100502513,47.2361809
0.99737871,0.100502513,47.73869347
0.998374843,0.100502513,48.24120603
0.99912216,0.100502513,48.74371859
0.999620474,0.100502513,49.24623116
0.999869663,0.100502513,49.74874372
0.999869663,0.100502513,50.25125628
0.999620474,0.100502513,50.75376884
0.99912216,0.100502513,51.25628141
0.998374843,0.100502513,51.75879397
0.99737871,0.100502513,52.26130653
0.996134009,0.100502513,52.7638191
0.994641051,0.100502513,53.26633166
0.992900207,0.100502513,53.76884422
0.990911912,0.100502513,54.27135678
0.988676661,0.100502513,54.77386935
0.986195011,0.100502513,55.27638191
0.98346758,0.100502513,55.77889447
0.980495049,0.100502513,56.28140704
0.977278158,0.100502513,56.7839196
0.973817708,0.100502513,57.28643216
0.970114563,0.100502513,57.78894472
0.966169645,0.100502513,58.29145729
0.961983937,0.100502513,58.79396985
0.957558483,0.100502513,59.29648241
0.952894385,0.100502513,59.79899497
0.947992806,0.100502513,60.30150754
0.942854967,0.100502513,60.8040201
0.937482148,0.100502513,61.30653266
0.93187569,0.100502513,61.80904523
0.926036989,0.100502513,62.31155779
0.919967499,0.100502513,62.81407035
0.913668735,0.100502513,63.31658291
0.907142265,0.100502513,63.81909548
0.900389717,0.100502513,64.32160804
0.893412772,0.100502513,64.8241206
0.88621317,0.100502513,65.32663317
0.878792705,0.100502513,65.82914573
0.871153227,0.100502513,66.33165829
0.863296639,0.100502513,66.83417085
0.855224899,0.100502513,67.33668342
0.84694002,0.100502513,67.83919598
0.838444065,0.100502513,68.34170854
0.829739153,0.100502513,68.84422111
0.820827452,0.100502513,69.34673367
0.811711183,0.100502513,69.84924623
0.802392619,0.100502513,70.35175879
0.792874082,0.100502513,70.85427136
0.783157945,0.100502513,71.35678392
0.773246628,0.100502513,71.85929648
0.763142601,0.100502513,72.36180905
0.752848384,0.100502513,72.86432161
0.74236654,0.100502513,73.36683417
0.731699684,0.100502513,73.86934673
0.720850473,0.100502513,74.3718593
0.70982161,0.100502513,74.87437186
0.698615845,0.100502513,75.37688442
0.687235971,0.100502513,75.87939698
0.675684823,0.100502513,76.38190955
0.66396528,0.100502513,76.88442211
0.652080263,0.100502513,77.38693467
0.640032734,0.100502513,77.88944724
0.627825695,0.100502513,78.3919598
0.615462189,0.100502513,78.89447236
0.602945297,0.100502513,79.39698492
0.590278138,0.100502513,79.89949749
0.57746387,0.100502513,80.40201005
0.564505685,0.100502513,80.90452261
0.551406814,0.100502513,81.40703518
0.538170521,0.100502513,81.90954774
0.524800104,0.100502513,82.4120603
0.511298896,0.100502513,82.91457286
0.497670262,0.100502513,83.41708543
0.483917598,0.100502513,83.91959799
0.470044331,0.100502513,84.42211055
0.45605392,0.100502513,84.92462312
0.44194985,0.100502513,85.42713568
0.427735638,0.100502513,85.92964824
0.413414824,0.100502513,86.4321608
0.398990979,0.100502513,86.93467337
0.384467697,0.100502513,87.43718593
0.369848598,0.100502513,87.93969849
0.355137324,0.100502513,88.44221106
0.340337543,0.100502513,88.94472362
0.325452943,0.100502513,89.44723618
0.310487232,0.100502513,89.94974874
0.295444142,0.100502513,90.45226131
0.280327422,0.100502513,90.95477387
0.265140837,0.100502513,91.45728643
0.249888174,0.100502513,91.95979899
0.234573234,0.100502513,92.46231156
0.219199833,0.100502513,92.96482412
0.203771803,0.100502513,93.46733668
0.188292988,0.100502513,93.96984925
0.172767247,0.100502513,94.47236181
0.157198449,0.100502513,94.97487437
0.141590474,0.100502513,95.47738693
0.125947211,0.100502513,95.9798995
0.11027256,0.100502513,96.48241206
0.094570427,0.100502513,96.98492462
0.078844724,0.100502513,97.48743719
0.063099372,0.100502513,97.98994975
0.047338294,0.100502513,98.49246231
0.031565419,0.100502513,98.99497487
0.015784676,0.100502513,99.49748744
1.22E-16,0.100502513,100
0,0.150753769,0
0.015783893,0.150753769,0.502512563
0.031563853,0.150753769,1.005025126
0.047335946,0.150753769,1.507537688
0.063096243,0.150753769,2.010050251
0.078840814,0.150753769,2.512562814
0.094565737,0.150753769,3.015075377
0.110267091,0.150753769,3.51758794
0.125940965,0.150753769,4.020100503
0.141583452,0.150753769,4.522613065
0.157190653,0.150753769,5.025125628
0.172758679,0.150753769,5.527638191
0.18828365,0.150753769,6.030150754
0.203761697,0.150753769,6.532663317
0.219188962,0.150753769,7.035175879
0.2345616,0.150753769,7.537688442
0.249875781,0.150753769,8.040201005
0.265127688,0.150753769,8.542713568
0.280313519,0.150753769,9.045226131
0.29542949,0.150753769,9.547738693
0.310471834,0.150753769,10.05025126
0.325436802,0.150753769,10.55276382
0.340320664,0.150753769,11.05527638
0.355119711,0.150753769,11.55778894
0.369830255,0.150753769,12.06030151
0.384448629,0.150753769,12.56281407
0.398971191,0.150753769,13.06532663
0.413394321,0.150753769,13.5678392
0.427714424,0.150753769,14.07035176
