t,x1,y1,dt,dx,dxx
9.09090909090909,44.44444444444445,0.5136310299958958,-0.012673337685458884,0.0961518400518726,-0.012673337685458884
9.09090909090909,45.45454545454546,0.6038953247462797,-0.014900519887282923,0.08219635963964478,-0.014900519887282923
9.09090909090909,46.46464646464647,0.6789884266927771,-0.01675336791093943,0.0661759239797596,-0.01675336791093943
9.09090909090909,47.47474747474748,0.7370238302090193,-0.01818533409584668,0.048493002023769896,-0.01818533409584668
9.09090909090909,48.484848484848484,0.7765435569664496,-0.01916044426868414,0.029591828074107582,-0.01916044426868414
9.09090909090909,49.494949494949495,0.7965547835905117,-0.019654201494584238,0.00994724163102933,-0.019654201494584238
9.09090909090909,50.505050505050505,0.7965547835905118,-0.01965420149458424,-0.009947241631029254,-0.01965420149458424
9.09090909090909,51.515151515151516,0.7765435569664498,-0.019160444268684143,-0.0295918280741074,-0.019160444268684143
9.09090909090909,52.525252525252526,0.7370238302090192,-0.01818533409584668,-0.04849300202376993,-0.01818533409584668
9.09090909090909,53.535353535353536,0.678988426692777,-0.016753367910939426,-0.06617592397975963,-0.016753367910939426
9.09090909090909,54.54545454545455,0.603895324746279,-0.014900519887282906,-0.08219635963964489,-0.014900519887282906
9.09090909090909,55.55555555555556,0.5136310299958952,-0.012673337685458867,-0.0961518400518727,-0.012673337685458867
9.09090909090909,56.56565656565657,0.41046318215143773,-0.01012777307261743,-0.10769177253037833,-0.01012777307261743
9.09090909090909,57.57575757575758,0.29698358685649034,-0.007327776289725301,-0.11652624832210286,-0.007327776289725301
9.09090909090909,58.58585858585859,0.17604310376996557,-0.004343689479373707,-0.12243332575923538,-0.004343689479373707
9.09090909090909,59.5959595959596,0.05068002663502554,-0.0012504795348109348,-0.12526460592720584,-0.0012504795348109348
9.09090909090909,60.60606060606061,-0.07595624541280618,0.001874145235041138,-0.12494896077525783,0.001874145235041138
9.09090909090909,61.61616161616162,-0.20068432775193118,0.004951687311025297,-0.12149432001117609,0.004951687311025297
9.09090909090909,62.62626262626263,-0.3203707737274662,0.007904831995902507,-0.11498747188940205,0.007904831995902507
9.09090909090909,63.63636363636364,-0.4320087937957604,0.010659389731389853,-0.10559188289718247,0.010659389731389853
9.09090909090909,64.64646464646465,-0.5327937927607632,0.0131461599047618,-0.09354359111308178,0.0131461599047618
9.09090909090909,65.65656565656566,-0.6201938274389791,0.015302669322050504,-0.0791452764058184,0.015302669322050504
9.09090909090909,66.66666666666667,-0.6920132146998468,0.017074741673534004,-0.06275865644321293,0.017074741673534004
9.09090909090909,67.67676767676768,-0.7464476919062124,0.018417858563051368,-0.04479539954040126,0.018417858563051368
9.09090909090909,68.68686868686869,-0.782129744002013,0.0192982779090629,-0.02570678263676482,0.0192982779090629
9.09090909090909,69.6969696969697,-0.7981629585299886,0.019693881620735196,-0.005972354216184107,0.019693881620735196
9.09090909090909,70.70707070707071,-0.7941445455050169,0.019594731253543555,0.013912113016743591,0.019594731253543555
9.09090909090909,71.71717171717172,-0.7701754563938,0.019003317685088134,0.033447077048971284,0.019003317685088134
9.09090909090909,72.72727272727273,-0.7268578479896401,0.017934498538712228,0.05214177616467649,0.017934498538712228
9.09090909090909,73.73737373737374,-0.6652799548954117,0.01641512492698071,0.06952655797035165,0.01641512492698071
9.09090909090909,74.74747474747475,-0.586988750651574,0.014483366892051795,0.08516467810680137,0.014483366892051795
9.09090909090909,75.75757575757576,-0.4939510843224588,0.012187754489379499,0.09866327223817394,0.012187754489379499
9.09090909090909,76.76767676767678,-0.3885042688761634,0.009585958604855463,0.10968322567727666,0.009585958604855463
9.09090909090909,77.77777777777779,-0.2732973626877703,0.006743342133973329,0.11794769270025045,0.006743342133973329
9.09090909090909,78.7878787878788,-0.151224619305038,0.003731317920615164,0.12324905152648376,0.003731317920615164
9.09090909090909,79.7979797979798,-0.025352777366384822,0.0006255547076877757,0.12545412023921113,0.0006255547076877757
9.09090909090909,80.80808080808082,0.10115598268999186,-0.0024959238298841563,0.12450750261127898,-0.0024959238298841563
9.09090909090909,81.81818181818183,0.2251234796271331,-0.0055546992132912585,0.12043297978149803,-0.0055546992132912585
9.09090909090909,82.82828282828284,0.34343537438596655,-0.008473928206323767,0.11333291281957919,-0.008473928206323767
9.09090909090909,83.83838383838385,0.45311940920454735,-0.011180273288260526,0.10338567118854988,-0.011180273288260526
9.09090909090909,84.84848484848486,0.5514200773393175,-0.013605745055392904,0.09084115170739057,-0.013605745055392904
9.09090909090909,85.85858585858587,0.635867847519028,-0.015689410265962538,0.07601450058750897,-0.015689410265962538
9.09090909090909,86.86868686868688,0.7043412040591625,-0.017378922618627217,0.059278196259451375,-0.017378922618627217
9.09090909090909,87.87878787878789,0.7551199440513177,-0.018631837807898087,0.04105269188683875,-0.018631837807898087
9.09090909090909,88.8888888888889,0.7869283926836658,-0.019416679819432205,0.0217958526483776,-0.019416679819432205
9.09090909090909,89.89898989898991,0.7989674510276026,-0.01971373167747293,0.001991453146898088,-0.01971373167747293
9.09090909090909,90.90909090909092,0.7909346711789491,-0.0195155307791048,-0.017862976083929286,-0.0195155307791048
9.09090909090909,91.91919191919193,0.7630318544215394,-0.0188270563714255,-0.03726864765243416,-0.0188270563714255
9.09090909090909,92.92929292929294,0.715959981530437,-0.01766560446179164,-0.05573804795685434,-0.01766560446179164
9.09090909090909,93.93939393939395,0.6509016025768336,-0.01606035330367108,-0.07280718461058147,-0.01606035330367108
9.09090909090909,94.94949494949496,0.5694911286418682,-0.01405163037406282,-0.08804724296220494,-0.01405163037406282
9.09090909090909,95.95959595959597,0.47377377177755026,-0.011689899257641037,-0.1010753588726588,-0.011689899257641037
9.09090909090909,96.96969696969697,0.36615416473422996,-0.009034491889345384,-0.11156423711336672,-0.009034491889345384
9.09090909090909,97.97979797979798,0.2493359512412503,-0.006152118004301113,-0.1192503737498466,-0.006152118004301113
9.09090909090909,98.98989898989899,0.12625386446723377,-0.003115189241000874,-0.12394067594621967,-0.003115189241000874
9.09090909090909,100.0,4.892880535873868e-16,-1.2072698817716297e-17,-0.12551731288642592,-1.2072698817716297e-17
9.191919191919192,0.0,0.0,-0.0,0.1252048725450281,-0.0
9.191919191919192,1.0101010101010102,0.12593959068611227,-0.0031074348462676146,0.12363216020273214,-0.0031074348462676146
9.191919191919192,2.0202020202020203,0.24871529893490937,-0.006136804022465592,0.11895353320546748,-0.006136804022465592
9.191919191919192,3.0303030303030303,0.36524272606809594,-0.009012003041668886,0.11128652906234258,-0.009012003041668886
9.191919191919192,4.040404040404041,0.47259444411672535,-0.011660800513962028,0.10082375995847816,-0.011660800513962028
9.191919191919192,5.050505050505051,0.5680735393184194,-0.014016652759498701,0.08782807390880787,-0.014016652759498701
9.191919191919192,6.0606060606060606,0.6492813645853667,-0.016020375533642595,0.07262595143172478,-0.016020375533642595
9.191919191919192,7.070707070707071,0.7141777988505152,-0.01762163086673839,0.05559930363280831,-0.01762163086673839
9.191919191919192,8.080808080808081,0.7611324994432459,-0.018780191665793006,0.03717587774899857,-0.018780191665793006
9.191919191919192,9.090909090909092,0.7889658599209348,-0.01946695230846227,0.017818511187272953,-0.01946695230846227
9.191919191919192,10.101010101010102,0.7969786444046415,-0.0196646598409757,-0.0019864959797411645,-0.0196646598409757
9.191919191919192,11.111111111111112,0.7849695539385421,-0.01936834741068246,-0.02174159795246443,-0.01936834741068246
9.191919191919192,12.121212121212121,0.7532402835671166,-0.018585459044429525,-0.04095050266071968,-0.018585459044429525
9.191919191919192,13.131313131313131,0.7025879430850692,-0.017335662638061796,-0.059130639723617165,-0.017335662638061796
9.191919191919192,14.141414141414142,0.6342850318675924,-0.015650355855163733,-0.07582528369010592,-0.015650355855163733
9.191919191919192,15.151515151515152,0.5500474708577446,-0.013571877347964166,-0.09061502799744382,-0.013571877347964166
9.191919191919192,16.161616161616163,0.45199149481847317,-0.0111524431162884,-0.10312832139624667,-0.0111524431162884
9.191919191919192,17.171717171717173,0.3425804878117258,-0.00845283472558487,-0.11305080214369986,-0.00845283472558487
9.191919191919192,18.181818181818183,0.22456309751558234,-0.005540872338905125,-0.12013319546925316,-0.005540872338905125
9.191919191919192,19.191919191919194,0.10090418308530462,-0.002489710923667622,-0.12419757591090695,-0.002489710923667622
9.191919191919192,20.202020202020204,-0.025289668698476743,0.0006239975637214446,-0.12514183719828298,0.0006239975637214446
9.191919191919192,21.212121212121215,-0.15084818779454076,0.0037220298453833835,-0.12294225738908268,0.0037220298453833835
9.191919191919192,22.222222222222225,-0.2726170651309023,0.006726556464570043,-0.11765409481700309,0.006726556464570043
9.191919191919192,23.232323232323235,-0.3875371958596157,0.009562097034604729,-0.10941019987957462,0.009562097034604729
9.191919191919192,24.242424242424242,-0.49272153086986764,0.012157416473961829,-0.09841767754089564,0.012157416473961829
9.191919191919192,25.252525252525253,-0.5855276058785325,0.014447314589845196,-0.08495268439461276,0.014447314589845196
9.191919191919192,26.262626262626263,-0.663623926006228,0.016374264051948164,-0.06935349099649019,0.016374264051948164
9.191919191919192,27.272727272727273,-0.7250485381107787,0.017889855606853865,-0.052011983756192384,0.017889855606853865
9.191919191919192,28.282828282828284,-0.7682583194108753,0.01895601422607772,-0.03336381987964835,0.01895601422607772
9.191919191919192,29.292929292929294,-0.7921677441601593,0.019545955635410343,-0.013877482691726457,0.019545955635410343
9.191919191919192,30.303030303030305,-0.7961761544667129,0.019644859195417672,0.005957487706159921,0.019644859195417672
9.191919191919192,31.313131313131315,-0.7801828501543531,0.019250240228844605,0.025642792771474122,0.019250240228844605
9.191919191919192,32.323232323232325,-0.7445896185748798,0.0183720124412302,0.044683893887486954,0.0183720124412302
9.191919191919192,33.333333333333336,-0.690290640816766,0.017032238866589867,0.06260243627251406,0.017032238866589867
9.191919191919192,34.343434343434346,-0.6186500278887673,0.015264577594962579,0.07894826631524524,0.015264577594962579
9.191919191919192,35.35353535353536,-0.5314675512194433,0.013113436206379003,0.09331074043399344,0.013113436206379003
9.191919191919192,36.36363636363637,-0.4309334283986168,0.010632856153748786,0.10532904135618266,0.010632856153748786
9.191919191919192,37.37373737373738,-0.3195733000434337,0.007885155121448308,0.11470124265020462,0.007885155121448308
