x1,y1
391.6958479,0.002459992
392.196098,0.002427193
392.6963482,0.002394824
393.1965983,0.002362878
393.6968484,0.002331351
394.1970985,0.002300238
394.6973487,0.002269534
395.1975988,0.002239236
395.6978489,0.002209337
396.198099,0.002179833
396.6983492,0.002150721
397.1985993,0.002121994
397.6988494,0.002093649
398.1990995,0.00206568
398.6993497,0.002038084
399.1995998,0.002010856
399.6998499,0.00198399
400.2001001,0.001957484
400.7003502,0.001931332
401.2006003,0.00190553
401.7008504,0.001880073
402.2011006,0.001854958
402.7013507,0.001830179
403.2016008,0.001805733
403.7018509,0.001781615
404.2021011,0.00175782
404.7023512,0.001734345
405.2026013,0.001711186
405.7028514,0.001688338
406.2031016,0.001665797
406.7033517,0.001643558
407.2036018,0.001621618
407.7038519,0.001599973
408.2041021,0.001578618
408.7043522,0.00155755
409.2046023,0.001536764
409.7048524,0.001516257
410.2051026,0.001496024
410.7053527,0.001476061
411.2056028,0.001456365
411.7058529,0.001436931
412.2061031,0.001417757
412.7063532,0.001398837
413.2066033,0.001380168
413.7068534,0.001361746
414.2071036,0.001343568
414.7073537,0.001325629
415.2076038,0.001307926
415.7078539,0.001290456
416.2081041,0.001273214
416.7083542,0.001256197
417.2086043,0.001239401
417.7088544,0.001222823
418.2091046,0.001206459
418.7093547,0.001190305
419.2096048,0.001174362
419.7098549,0.001158626
420.2101051,0.001143098
420.7103552,0.001127773
421.2106053,0.00111265
421.7108554,0.001097727
422.2111056,0.001083
422.7113557,0.001068469
423.2116058,0.00105413
423.7118559,0.001039982
424.2121061,0.001026022
424.7123562,0.001012248
425.2126063,0.000998658
425.7128564,0.000985249
426.2131066,0.00097202
426.7133567,0.000958968
427.2136068,0.000946091
427.7138569,0.000933386
428.2141071,0.000920853
428.7143572,0.000908489
429.2146073,0.000896291
429.7148574,0.000884257
430.2151076,0.000872386
430.7153577,0.000860675
431.2156078,0.000849122
431.7158579,0.000837726
432.2161081,0.000826484
432.7163582,0.000815394
433.2166083,0.000804454
433.7168584,0.000793663
434.2171086,0.000783017
434.7173587,0.000772516
435.2176088,0.000762157
435.7178589,0.000751939
436.2181091,0.000741859
436.7183592,0.000731915
437.2186093,0.000722106
437.7188594,0.000712429
438.2191096,0.000702884
438.7193597,0.000693467
439.2196098,0.000684177
439.7198599,0.000675013
440.2201101,0.000665972
440.7203602,0.000657052
441.2206103,0.000648253
441.7208604,0.000639571
442.2211106,0.000631005
442.7213607,0.000622554
443.2216108,0.000614216
443.7218609,0.000605988
444.2221111,0.00059787
444.7223612,0.000589859
445.2226113,0.000581954
445.7228614,0.000574152
446.2231116,0.000566454
446.7233617,0.000558856
447.2236118,0.000551357
447.7238619,0.000543955
448.2241121,0.000536649
448.7243622,0.000529439
449.2246123,0.000522324
449.7248624,0.000515303
450.2251126,0.000508375
450.7253627,0.000501539
451.2256128,0.000494793
451.7258629,0.000488137
452.2261131,0.000481569
452.7263632,0.000475089
453.2266133,0.000468696
453.7268634,0.000462388
454.2271136,0.000456165
454.7273637,0.000450025
455.2276138,0.000443968
455.7278639,0.000437992
456.2281141,0.000432097
456.7283642,0.000426281
457.2286143,0.000420543
457.7288644,0.000414884
458.2291146,0.0004093
458.7293647,0.000403793
459.2296148,0.00039836
459.7298649,0.000393
460.2301151,0.000387714
460.7303652,0.000382499
461.2306153,0.000377355
461.7308654,0.00037228
462.2311156,0.000367275
462.7313657,0.000362338
463.2316158,0.000357468
463.7318659,0.000352664
464.2321161,0.000347926
464.7323662,0.000343252
465.2326163,0.000338642
465.7328664,0.000334094
466.2331166,0.000329608
466.7333667,0.000325183
467.2336168,0.000320818
467.7338669,0.000316512
468.2341171,0.000312264
468.7343672,0.000308074
469.2346173,0.000303941
469.7348674,0.000299863
470.2351176,0.00029584
470.7353677,0.000291872
471.2356178,0.000287957
471.7358679,0.000284094
472.2361181,0.000280283
472.7363682,0.000276523
473.2366183,0.000272813
473.7368684,0.000269152
474.2371186,0.00026554
474.7373687,0.000261975
475.2376188,0.000258458
475.7378689,0.000254987
476.2381191,0.000251561
476.7383692,0.00024818
477.2386193,0.000244842
477.7388694,0.000241549
478.2391196,0.000238298
478.7393697,0.00023509
479.2396198,0.000231924
479.7398699,0.000228799
480.2401201,0.000225716
480.7403702,0.000222674
481.2406203,0.000219672
481.7408704,0.00021671
482.2411206,0.000213787
482.7413707,0.000210903
483.2416208,0.000208058
483.7418709,0.000205251
484.2421211,0.000202482
484.7423712,0.00019975
485.2426213,0.000197054
485.7428714,0.000194395
486.2431216,0.000191772
486.7433717,0.000189185
487.2436218,0.000186633
487.7438719,0.000184115
488.2441221,0.000181632
488.7443722,0.000179182
489.2446223,0.000176766
489.7448724,0.000174383
490.2451226,0.000172032
490.7453727,0.000169714
491.2456228,0.000167427
491.7458729,0.000165172
492.2461231,0.000162947
492.7463732,0.000160753
493.2466233,0.00015859
493.7468734,0.000156456
494.2471236,0.000154351
494.7473737,0.000152275
495.2476238,0.000150228
495.7478739,0.000148209
496.2481241,0.000146218
496.7483742,0.000144254
497.2486243,0.000142317
497.7488744,0.000140406
498.2491246,0.000138522
498.7493747,0.000136664
499.2496248,0.000134831
499.7498749,0.000133023
500.2501251,0.000131239
